조사일,수온,pH,DO,투명도,탁도,Chl_a,유해남조류_세포수,Microcystis,Anabaena,Oscillatoria,Aphanizomenon,acc_temp_7d,TSI_Chla,TSI_SD,microcystis_ratio,anabaena_ratio,oscillatoria_ratio,aphanizomenon_ratio,수위,저수량,저수율,유입량,방류량,강우량,level_change_7d,rain_7d_sum,inflow_7d_sum,outflow_7d_sum,residence_proxy,nutrient_stagnation_index,loc_encoded,alert_encoded,log_target,next_log_cells
2023-05-15,14.8,8.3,9.7,2.2,2.7,10.2,0,0,0,0,0,82.6,53.38262353604711,48.638329437150865,0.0,0.0,0.0,0.0,68.35,730.3886,49.02,0.0,19.987,56.331,-0.09000000000000341,360.5540000000002,0.7400999999999716,309.7349999999998,34.801953590317815,0.8587575117060842,1,0,0.0,0.0
2023-05-22,16.8,8.3,10.1,2.8,1.9,10.1,0,0,0,0,0,90.10000000000001,53.28597250794117,45.163184198419515,0.0,0.0,0.0,0.0,67.8433,705.9805,47.38,1.2259,16.828,55.877,-0.506699999999995,393.7720000000003,2.4032999999999713,111.26999999999978,39.59953444020642,8.429253118375266,1,0,0.0,0.0
2023-05-30,16.2,8.3,9.1,3.4,2.1,13.8,0,0,0,0,0,96.6,56.34799888912059,42.365396030325314,0.0,0.0,0.0,0.0,68.6256,743.887,49.93,0.0,533.77,41.931,0.8556000000000097,369.32200000000023,99.57349999999998,848.4129999999998,1.391041008283935,43.294232801946784,1,0,0.0,0.0
2023-06-05,18.8,8.3,9.1,2.3,1.9,5.0,0,0,0,0,0,104.30000000000001,46.38858592097853,47.997779538505156,0.0,0.0,0.0,0.0,68.9132,758.1402,50.88,0.0,27.144,59.727,1.16640000000001,339.38200000000023,0.9282999999999858,996.1889999999997,26.937897953382606,0.31593640784244054,1,0,0.0,0.0
2023-06-12,20.0,8.2,7.4,2.4,1.9,4.7,0,0,0,0,0,111.7,45.78158821050409,47.3844954947303,0.0,0.0,0.0,0.0,68.45,735.2683,49.35,0.037,30.931,60.394,-0.4632000000000005,424.2050000000002,16.364499999999985,159.48399999999978,23.026785882058185,43.25604248710156,1,0,0.0,0.0
2023-06-19,21.9,8.1,6.7,3.0,2.2,8.5,0,0,0,0,0,121.3,51.59404906389842,44.168996920292535,0.0,0.0,0.0,0.0,67.93,710.1193,47.66,0.0,12.238,60.154,-0.519999999999996,421.5780000000002,5.225499999999986,130.50099999999978,53.64249131288714,16.752388491342263,1,0,0.0,1.863322860120456
2023-06-26,22.6,8.0,6.0,1.5,2.7,10.3,72,0,0,0,72,131.1,53.478331612261144,54.15724779216135,0.0,0.0,0.0,0.9863013698630136,67.486,689.0879,46.25,54.8108,69.697,55.589,-0.4440000000000026,407.86200000000025,62.57179999999999,164.44099999999978,9.747059988401205,154.25837302482483,1,0,1.863322860120456,1.5185139398778875
2023-07-03,24.2,8.2,6.3,3.2,2.3,7.3,32,0,0,0,32,140.5,50.10104735539413,43.23899683070014,0.0,0.0,0.0,0.9696969696969697,70.1,818.761,54.95,0.0,116.858,32.343,2.61399999999999,251.11800000000022,93.52119999999998,1751.9649999999997,6.947012506575709,13.39721939776323,1,0,1.5185139398778875,2.2174839442139063
2023-07-10,24.7,7.9,5.3,1.5,4.9,9.6,164,0,0,0,164,148.4,52.787895996027885,54.15724779216135,0.0,0.0,0.0,0.9939393939393939,73.0036,979.2967,65.72,13.5878,374.481,470.084,2.9036000000000115,1164.5010000000002,145.682,3022.553,2.608112527664516,56.108437550788764,1,0,2.2174839442139063,2.247973266361807
2023-07-17,23.0,6.7,4.6,1.0,13.8,6.1,176,0,0,0,176,155.20000000000002,48.339312845268594,60.0,0.0,0.0,0.0,0.9943502824858758,71.9,916.2386,61.49,25.8966,959.921,2127.229,-1.1036000000000001,10711.173,299.128,9981.335000000001,0.9535004438450195,320.96816597960293,1,0,2.247973266361807,2.929929560084588
2023-07-24,24.2,6.9,10.0,1.0,10.0,5.6,850,195,575,0,80,160.6,47.50034032384023,60.0,0.2291421856639248,0.6756756756756757,0.0,0.09400705052878966,70.67,848.9077,56.97,18.0548,654.618,789.611,-1.230000000000004,7911.874,94.6259,7132.58,1.294820612002721,104.9498565848564,1,0,2.929929560084588,3.6135247028536526
2023-07-31,24.8,8.1,8.1,1.1,8.7,14.1,4106,1020,3050,0,36,165.4,56.558974762338245,58.62658030901968,0.2483564645726808,0.7426345264183102,0.0,0.008765522279035792,71.55,896.7627,60.19,0.2473,81.922,43.572,0.8799999999999955,1714.6260000000004,31.71509999999999,2268.505,10.814532934565014,23.960967282557206,1,1,3.6135247028536526,3.669967369908504
2023-08-07,25.8,7.9,7.5,1.4,6.4,34.3,4676,480,3972,224,0,169.29999999999998,65.27977592442627,55.15143507028832,0.10262989095574086,0.8492623476587556,0.047893949112679066,0.0,71.5584,897.2272,60.22,0.8518,32.987,46.818,0.008400000000008845,320.26500000000044,4.190699999999986,325.641,26.39912907876541,4.108897950655299,1,1,3.669967369908504,3.8358807318173946
2023-08-14,25.7,8.0,7.8,1.2,7.5,29.7,6852,3300,2236,1316,0,172.4,63.8671525193829,57.37274636659912,0.48154093097913325,0.32628046111192177,0.1920326864147089,0.0,75.0,1099.7161,73.81,0.0,139.671,226.457,3.441599999999994,1480.6910000000005,175.48139999999995,3824.313,7.817646138863022,67.92482854276238,1,1,3.8358807318173946,3.9587071910872846
2023-08-21,26.4,8.0,7.1,1.0,10.7,24.8,9092,6100,1088,1904,0,174.6,62.09837623760689,60.0,0.6708457054877378,0.11965247992961618,0.20939183987682833,0.0,73.7496,1023.3381,68.68,1.432,80.669,46.368,-1.250399999999999,1417.6080000000006,17.220799999999972,533.6030000000001,12.530312603313376,45.664434816864045,1,1,3.9587071910872846,3.9563125308411946
2023-08-28,25.4,8.0,5.0,0.8,6.7,16.5,9042,3940,242,4860,0,175.29999999999998,58.10096533669311,63.21549857443776,0.4356961185447307,0.026761030631427624,0.5374322680526374,0.0,73.7932,1025.9474,68.86,0.0,52.095,42.947,0.04359999999999786,556.0060000000004,26.667199999999973,586.207,19.322862793106697,25.250249406427372,1,1,3.9563125308411946,4.588977212260553
2023-09-04,26.2,8.0,6.6,0.6,13.0,26.3,38812,25440,268,13104,0,178.5,62.67447129339229,67.36099723846793,0.6554504933913895,0.006904902996418725,0.3376188390487723,0.0,75.04,1102.2122,73.97,0.0,89.288,31.544,1.2468000000000075,473.1550000000004,79.18189999999998,1355.8509999999999,12.207737462342726,27.611957314767817,1,1,4.588977212260553,4.550289516984764
2023-09-11,25.9,8.0,5.4,0.7,17.7,28.0,35504,19080,164,16260,0,180.2,63.288926244818754,65.13968594215713,0.5373891001267427,0.004619067736938459,0.4579636670891424,0.0,75.0304,1101.6129,73.93,0.0,36.343,64.973,-0.009600000000006048,365.98400000000044,0.0,359.047,29.49985003882923,0.0,1,1,4.550289516984764,3.8894697839695076
2023-09-18,25.8,7.4,4.3,0.7,9.1,14.0,7752,5240,0,2512,0,181.2,56.48915240352569,65.13968594215713,0.6758674061653553,0.0,0.3240036115052238,0.0,75.4292,1126.6709,75.62,0.5403,167.843,60.646,0.39879999999999427,426.73400000000044,71.25319999999996,716.7570000000001,6.672890792037574,42.36275375760879,1,1,3.8894697839695076,3.7740057302582093
2023-09-21,25.2,7.0,3.7,1.8,18.7,6.4,5942,3820,162,1960,0,180.6,48.8102832854868,51.529994158760466,0.6427730102641763,0.027258960121150935,0.3297997644287397,0.0,77.316,1249.6345,83.87,6.3737,1224.968,220.086,2.3260000000000076,582.0050000000005,140.02069999999998,2324.389,1.0193043374704722,35.044780681210774,1,1,3.7740057302582093,3.768268016451548
2023-09-25,24.8,7.0,3.6,1.5,6.6,6.1,5864,5180,0,588,96,179.7,48.339312845268594,54.15724779216135,0.8832054560954816,0.0,0.10025575447570333,0.016368286445012786,77.4476,1258.4823,84.46,1.4729,115.218,218.658,2.0183999999999997,1212.8970000000004,91.45079999999997,2738.491,10.828634979091017,40.48941973804623,1,1,3.768268016451548,3.5918434112247843
2023-10-04,23.8,7.1,4.2,1.7,4.3,13.9,3906,3680,226,0,0,177.10000000000002,56.418829521740506,52.35364690219413,0.9418991553621705,0.05784489378039417,0.0,0.0,76.16,1173.4342,78.75,0.0525,46.56,218.912,-1.1899999999999977,1545.6210000000003,5.387499999999973,637.255,24.672712363330525,13.046561542800227,1,1,3.5918434112247843,3.3191060593097763
2023-10-10,23.1,7.2,6.5,1.9,3.7,7.5,2084,1650,434,0,0,174.8,50.36619863151962,50.75088550025579,0.7913669064748201,0.2081534772182254,0.0,0.0,75.026,1101.3382,73.92,0.0,41.431,29.875,-1.3632000000000062,1312.6650000000004,0.5315999999999717,305.868,25.955980297424052,2.273983321819033,1,1,3.3191060593097763,3.584218112117405
2023-10-16,22.3,7.3,7.2,1.8,4.1,21.4,3838,1840,1998,0,0,170.9,60.651864945092775,51.529994158760466,0.47929148215681167,0.5204480333420162,0.0,0.0,75.03,1101.5879,73.93,0.0,22.882,30.108,0.01999999999999602,210.95100000000045,1.7360999999999716,225.397,46.12628339335064,1.617654081546994,1,1,3.584218112117405,3.238297067875394
2023-10-23,20.9,7.4,8.1,1.6,3.8,25.0,1730,1100,630,0,0,165.9,62.17717184195705,53.22724770256895,0.635470826112074,0.36395147313691506,0.0,0.0,74.98,1098.4692,73.72,0.0,23.216,30.43,-0.04999999999999716,212.16100000000046,9.117199999999972,176.06500000000003,45.36129831516352,10.924317449524175,1,1,3.238297067875394,3.3334472744967503
2023-10-30,20.4,7.1,7.8,2.6,2.9,16.5,2154,2020,134,0,0,160.5,58.10096533669311,46.231080077154644,0.9373549883990719,0.062180974477958235,0.0,0.0,74.87,1091.6261,73.26,0.0,25.174,32.362,-0.10999999999999943,226.36200000000048,0.0,147.16,41.70650645678918,0.0,1,1,3.3334472744967503,2.7168377232995247
2023-11-06,20.2,7.0,7.6,2.2,3.2,10.8,520,520,0,0,0,155.5,53.943347575817015,48.638329437150865,0.9980806142034548,0.0,0.0,0.0,74.7672,1085.2534,72.84,12.2568,25.835,32.426,-0.102800000000002,226.65600000000046,18.594299999999972,152.89600000000002,40.441714179243526,27.385439912668307,1,0,2.7168377232995247,2.8813846567705728
2023-11-13,17.6,7.1,8.1,2.1,3.5,10.9,760,760,0,0,0,148.3,54.03376296239631,49.30868286244967,0.9986859395532195,0.0,0.0,0.0,74.72,1082.3346,72.64,0.0,24.779,31.932,-0.04720000000000368,225.15600000000046,16.26649999999997,191.373,41.98512742930292,19.038534898348523,1,0,2.8813846567705728,2.7234556720351857
2023-11-20,16.0,7.2,8.3,2.6,2.5,4.4,528,460,0,68,0,140.5,45.13454054646655,46.231080077154644,0.8695652173913043,0.0,0.1285444234404537,0.0,74.64,1077.3979,72.31,0.0,24.997,32.131,-0.0799999999999983,226.79600000000045,11.95129999999997,169.65800000000002,41.44316267261607,15.88268369956286,1,0,2.7234556720351857,2.8027737252919755
2023-11-27,14.7,7.1,8.8,2.5,2.9,9.4,634,580,54,0,0,132.1,52.58136205179716,46.796250553693426,0.9133858267716536,0.08503937007874016,0.0,0.0,74.53,1070.6314,71.85,3.3888,25.073,32.181,-0.10999999999999943,226.66400000000044,4.10099999999997,148.349,41.06283895217275,6.224005945804759,1,0,2.8027737252919755,2.4727564493172123
2023-12-04,12.9,7.2,9.4,3.3,2.0,6.2,296,260,36,0,0,122.69999999999999,48.498828555020765,42.795577229312215,0.8754208754208754,0.12121212121212122,0.0,0.0,74.4124,1063.4249,71.37,0.0,24.171,32.101,-0.11759999999999593,226.57600000000045,0.2486999999999698,143.166,42.24801954630328,0.3908650527863246,1,0,2.4727564493172123,2.3820170425748683
2023-12-11,12.6,7.1,9.2,3.5,1.7,4.1,240,240,0,0,0,114.4,44.44178221209767,41.94768562398174,0.995850622406639,0.0,0.0,0.0,74.3216,1057.88,71.0,34.4989,40.275,32.09,-0.09080000000000155,226.49400000000045,37.72759999999997,162.317,25.63004239854634,52.32201812671069,1,0,2.3820170425748683,2.2576785748691846
2023-12-18,11.3,7.1,9.8,3.5,2.7,4.6,180,180,0,0,0,105.3,45.570612337286434,41.94768562398174,0.994475138121547,0.0,0.0,0.0,75.36,1122.2995,75.32,0.103,140.779,228.589,1.0383999999999958,875.9380000000003,71.99449999999997,1621.535,7.91583732428639,38.86678459386084,1,0,2.2576785748691846,0.0
2023-12-26,9.1,7.1,10.6,2.8,1.7,2.2,0,0,0,0,0,94.19999999999999,38.33476670517349,45.163184198419515,0.0,0.0,0.0,0.0,74.9864,1098.8681,73.75,0.1235,44.091,32.262,-0.20359999999999445,540.9020000000005,1.4117999999999717,393.519,24.370009536271095,1.9356366704771772,1,0,0.0,0.0
2024-01-02,9.0,7.1,10.5,3.8,1.7,6.0,0,0,0,0,0,85.6,48.177160393127224,40.76263462838698,0.0,0.0,0.0,0.0,75.0444,1102.487,73.99,0.0,35.724,32.544,0.057999999999992724,227.78700000000046,4.965299999999972,269.672,30.02088552445268,4.178602851791082,1,0,0.0,0.0
2024-01-08,8.3,7.4,10.7,3.4,1.9,5.8,0,0,0,0,0,77.9,47.84458617118879,42.365396030325314,0.0,0.0,0.0,0.0,75.0532,1103.0367,74.03,0.0,31.935,32.224,0.013199999999997658,228.43200000000044,1.9665999999999717,237.974,33.49132230150296,1.8798462226015986,1,0,0.0,2.2227164711475833
2024-01-15,7.4,7.2,11.2,3.5,2.1,6.4,166,0,166,0,0,70.6,48.8102832854868,41.94768562398174,0.0,0.9940119760479041,0.0,0.0,75.02,1100.9637,73.89,0.0,32.61,32.61,-0.03320000000000789,228.30500000000046,9.866699999999973,204.311,32.757027670336214,10.971730416295271,1,0,2.2227164711475833,0.0
2024-01-22,6.9,7.3,11.8,3.1,1.8,8.6,0,0,0,0,0,64.6,51.70878721397533,43.696495573413245,0.0,0.0,0.0,0.0,75.3336,1120.6344,75.21,0.0,101.193,32.997,0.3136000000000081,228.50700000000043,33.82419999999997,456.178,10.965862632469934,16.906033250506386,1,0,0.0,0.0
2024-01-30,6.1,7.5,12.1,2.5,1.9,8.3,0,0,0,0,0,58.10000000000001,51.360466600213044,46.796250553693426,0.0,0.0,0.0,0.0,75.59,1136.8667,76.3,0.0,40.178,32.821,0.18999999999999773,229.47000000000045,0.0,368.84,27.608594395065328,0.0,1,0,0.0,0.0
2024-02-05,6.2,7.5,12.3,2.8,2.2,9.3,0,0,0,0,0,53.0,52.47644126556186,45.163184198419515,0.0,0.0,0.0,0.0,75.5996,1137.477,76.34,13.4313,55.133,40.712,0.019599999999996953,267.55700000000047,16.454099999999972,281.978,20.263962375073486,15.557427198227424,1,0,0.0,0.0
2024-02-13,6.1,7.5,12.4,3.0,1.7,8.2,0,0,0,0,0,50.0,51.24155605339074,44.168996920292535,0.0,0.0,0.0,0.0,75.66,1141.3216,76.6,0.0,39.458,32.085,0.05159999999999343,276.0640000000005,0.26279999999997156,314.083,28.210035098126454,0.23025558091040224,1,0,0.0,1.1760912590556813
2024-02-19,6.5,7.5,12.3,3.0,3.1,8.8,14,0,14,0,0,47.5,51.93431438775962,44.168996920292535,0.0,0.9333333333333333,0.0,0.0,75.84,1152.8233,77.37,20.1523,129.184,40.056,0.18999999999999773,255.92500000000047,40.86329999999997,396.418,8.855337829533584,26.314711594593124,1,0,1.1760912590556813,0.0
2024-02-26,6.6,7.4,12.3,2.9,2.2,9.4,0,0,0,0,0,45.800000000000004,52.58136205179716,44.65751827993911,0.0,0.0,0.0,0.0,77.0,1228.5336,82.45,0.0,105.586,144.072,1.1599999999999966,463.84700000000043,27.562199999999972,1340.125,11.526219203272476,9.532775679671916,1,0,0.0,0.0
2024-03-04,6.6,7.4,12.6,2.5,2.1,9.2,0,0,0,0,0,45.0,52.370386178579494,46.796250553693426,0.0,0.0,0.0,0.0,76.17,1174.0817,78.8,0.057,56.006,159.662,-0.8299999999999983,1115.4180000000006,2.4458999999999715,485.187,20.595756587025924,5.6114229426125535,1,0,0.0,0.0
2024-03-11,6.6,7.5,12.5,2.5,2.4,8.1,0,0,0,0,0,44.699999999999996,51.121186445065035,46.796250553693426,0.0,0.0,0.0,0.0,75.12,1107.2144,74.31,0.0,41.94,159.643,-1.0499999999999972,1117.3420000000006,5.532599999999972,343.41600000000005,25.78515137401025,17.948661935566207,1,0,0.0,0.0
2024-03-18,7.5,7.8,12.5,2.5,2.4,12.2,0,0,0,0,0,46.099999999999994,55.13908668656166,46.796250553693426,0.0,0.0,0.0,0.0,74.76,1084.8078,72.81,0.0,33.836,40.998,-0.35999999999999943,521.0810000000005,1.1265999999999716,261.745,31.140423699621085,2.2342950564234743,1,0,0.0,2.3636119798921444
2024-03-25,7.4,7.6,12.2,2.1,2.5,6.1,230,230,0,0,0,47.3,48.339312845268594,49.30868286244967,0.9956709956709957,0.0,0.0,0.0,74.6853,1080.1917,72.5,9.0732,38.321,40.821,-0.0747000000000071,285.37300000000045,10.985799999999971,231.945,27.471114671549557,13.458330092511094,1,0,2.3636119798921444,1.2304489213782739
2024-04-01,8.4,7.5,11.8,3.7,1.4,4.4,16,0,0,0,16,49.599999999999994,45.13454054646655,41.14692406884092,0.0,0.0,0.0,0.9411764705882353,74.9868,1098.8931,73.75,0.0,95.649,115.571,0.3015000000000043,632.0970000000004,45.63119999999997,848.548,11.369937609287215,33.951400775942034,1,0,1.2304489213782739,1.5185139398778875
2024-04-08,9.9,7.9,11.8,2.8,1.5,3.0,32,0,0,0,32,53.0,41.37738655183416,45.163184198419515,0.0,0.0,0.0,0.9696969696969697,74.04,1040.7909,69.85,0.0,75.822,229.903,-0.9467999999999961,1333.6160000000004,20.752599999999973,661.1379999999999,13.548083882221238,41.79793245758434,1,0,1.5185139398778875,1.99563519459755
2024-04-15,11.5,7.9,11.1,2.7,1.4,2.7,98,0,0,0,98,57.9,40.34379989323088,45.687241950921816,0.0,0.0,0.0,0.98989898989899,73.8739,1030.7873,69.18,10.0376,46.138,41.203,-0.16610000000000014,474.72900000000044,10.037599999999971,358.947,21.867438160295304,13.238448467135415,1,0,1.99563519459755,0.6989700043360189
2024-04-22,11.7,7.9,10.5,3.0,1.7,3.9,4,0,0,0,4,63.0,43.95117998626024,44.168996920292535,0.0,0.0,0.0,0.8,73.9568,1035.773,69.51,0.0,42.117,33.057,0.08289999999999509,226.58200000000045,4.433899999999972,284.288,24.0223809634251,3.5215008335436315,1,0,0.6989700043360189,0.0
2024-04-29,12.1,8.0,10.2,2.7,2.1,6.2,0,0,0,0,0,68.5,48.498828555020765,45.687241950921816,0.0,0.0,0.0,0.0,73.916,1033.3175,69.35,2.5029,26.804,33.07,-0.04080000000000439,233.09800000000047,7.762099999999972,204.677,37.164346856567406,8.796948544562577,1,0,0.0,1.9493900066449128
2024-05-07,12.2,8.0,9.5,3.3,2.5,12.5,88,0,0,0,88,73.2,55.37739800066399,42.795577229312215,0.0,0.0,0.0,0.9887640449438202,73.7322,1022.2978,68.61,13.6896,73.171,56.507,-0.16959999999998843,396.0160000000005,46.60999999999997,278.355,13.78298526378234,66.07472842798593,1,0,1.9493900066449128,2.48572142648158
2024-05-13,13.2,8.0,9.7,4.7,1.8,14.1,305,305,0,0,0,79.0,56.558974762338245,37.69962424940225,0.9967320261437909,0.0,0.0,0.0,73.7602,1023.9721,68.72,0.0,59.06,59.06,0.052099999999995816,410.10900000000044,31.73299999999997,446.152,17.049152514152514,29.10417239998927,1,0,2.48572142648158,1.6989700043360187
2024-05-20,14.3,8.3,9.8,2.4,2.5,10.8,49,0,0,0,49,84.9,53.943347575817015,47.3844954947303,0.0,0.0,0.0,0.98,73.6192,1015.5574,68.16,0.0,36.243,58.719,-0.14099999999999113,411.3680000000005,16.50099999999997,313.975,27.268410171038852,21.55086393523294,1,0,1.6989700043360187,1.4913616938342726
2024-05-27,14.9,8.2,9.3,2.6,1.6,8.4,30,0,0,0,30,89.89999999999999,51.47795303438132,46.231080077154644,0.0,0.0,0.0,0.967741935483871,73.353,999.782,67.1,0.1918,49.999,65.708,-0.266200000000012,418.7200000000004,19.74589999999997,236.134,19.603953018686642,34.866376175495695,1,0,1.4913616938342726,1.9395192526186185
2024-06-03,16.9,8.4,8.8,4.0,1.4,4.6,86,59,0,0,27,95.3,45.570612337286434,40.02349825626237,0.6781609195402298,0.0,0.0,0.3103448275862069,74.1222,1045.7625,70.19,0.0,19.628,151.692,0.7692000000000121,829.3350000000004,0.0,1361.5159999999998,50.69626236183828,0.0,1,0,1.9395192526186185,0.0
2024-06-10,18.5,8.3,7.8,2.8,1.9,6.8,0,0,0,0,0,102.1,49.405010825506025,45.163184198419515,0.0,0.0,0.0,0.0,72.7901,966.9025,64.89,0.0,21.635,151.265,-1.3321000000000112,1058.5030000000004,4.759699999999972,145.77300000000002,42.717141594875194,34.32618212545884,1,0,0.0,2.910624404889201
2024-06-17,22.1,8.5,7.9,2.1,1.9,9.8,813,752,0,0,61,112.1,52.990171203486724,49.30868286244967,0.9238329238329238,0.0,0.0,0.07493857493857493,71.355,886.0211,59.46,0.0,11.853,150.901,-1.4350999999999914,1057.4900000000005,5.290799999999971,121.363,68.93496459970436,45.72434552928558,1,0,2.910624404889201,2.617000341120899
2024-06-24,22.0,8.4,6.9,1.9,2.2,8.0,413,351,0,0,62,121.9,50.99932152387919,50.75088550025579,0.8478260869565217,0.0,0.0,0.1497584541062802,70.4611,837.7815,56.23,0.0,28.316,58.367,-0.8939000000000021,694.8550000000005,16.41759999999997,136.526,28.577619729840364,82.95050716228195,1,0,2.617000341120899,2.1522883443830563
2024-07-01,23.4,8.6,6.5,2.7,2.3,13.9,141,57,32,0,52,132.10000000000002,56.418829521740506,45.687241950921816,0.4014084507042254,0.22535211267605634,0.0,0.36619718309859156,70.421,835.6561,56.08,0.0,152.142,42.919,-0.04009999999999536,397.47200000000043,68.52689999999997,372.871,5.456740149665017,72.85273261847006,1,0,2.1522883443830563,2.278753600952829
2024-07-08,23.7,8.0,6.0,2.1,2.6,10.2,189,66,48,0,75,141.5,53.38262353604711,49.30868286244967,0.3473684210526316,0.25263157894736843,0.0,0.39473684210526316,73.7416,1022.8597,68.65,115.6252,1695.691,149.304,3.320599999999999,406.6650000000004,211.59349999999998,2573.3740000000003,0.6028556171984174,33.42469690786967,1,0,2.278753600952829,2.905256048748451
2024-07-15,23.9,8.6,6.3,0.2,16.7,5.9,803,577,137,0,89,150.5,48.012282562443524,83.19200031817539,0.7176616915422885,0.17039800995024876,0.0,0.11069651741293532,70.309,829.7371,55.69,1.3326,193.933,1448.797,-3.432600000000008,10082.298,155.70159999999996,7847.082,4.256524549460584,200.02720795689947,1,0,2.905256048748451,2.9590413923210934
2024-07-23,24.4,7.9,5.6,1.8,13.9,12.7,909,143,0,0,766,158.0,55.53311555588719,51.529994158760466,0.15714285714285714,0.0,0.0,0.8417582417582418,71.3467,885.5656,59.43,1.0622,239.879,43.218,1.459699999999998,2589.4270000000006,55.300399999999975,3491.026,3.6763918814010355,41.00666743913131,1,0,2.9590413923210934,3.491221576239283
2024-07-29,25.3,8.6,5.8,1.6,6.9,11.8,3098,525,141,0,2432,164.8,54.81205640373659,53.22724770256895,0.16940948693126814,0.04549854791868345,0.0,0.7847692804130365,71.898,916.1266,61.49,0.0,74.975,43.179,0.8627999999999929,303.01200000000046,15.132399999999972,853.388,12.05826390259954,5.366764033202712,1,1,3.491221576239283,4.072249897613514
2024-08-05,26.9,9.3,5.9,1.2,5.5,6.4,11809,2885,0,0,8924,169.6,48.8102832854868,57.37274636659912,0.24428450465707027,0.0,0.0,0.7556308213378493,71.8816,915.2085,61.42,11.9,38.177,48.609,-0.0163999999999902,316.1960000000004,13.527199999999972,305.57000000000005,23.36086224060035,13.95194093094561,1,1,4.072249897613514,3.912806392661292
2024-08-12,26.7,9.5,6.5,1.2,4.2,7.0,8180,680,14,569,6917,174.3,49.689378562232626,57.37274636659912,0.08311942305341645,0.0017112822393350446,0.06955139958440289,0.8454956606771789,71.6748,903.6784,60.65,0.111,23.541,57.259,-0.2068000000000012,353.46400000000045,0.1838999999999716,220.013,36.82321013813618,0.29410953020858516,1,1,3.912806392661292,3.9252605095194353
2024-08-19,26.9,8.8,5.3,1.8,4.3,14.8,8418,2665,0,975,4778,177.79999999999998,57.034292643354384,51.529994158760466,0.31654590806509086,0.0,0.1158094785603991,0.5675258344221404,71.3332,884.8251,59.38,0.0,15.503,48.413,-0.3415999999999997,340.68800000000044,0.036999999999971576,122.479,53.61601526995092,0.10208582835939985,1,1,3.9252605095194353,3.7710727832211948
2024-08-26,26.6,8.6,4.1,1.9,4.1,6.5,5902,5200,0,336,366,180.70000000000002,48.962379355404615,50.75088550025579,0.8809080128748095,0.0,0.05692021006267999,0.06200237167541928,71.1788,876.3824,58.82,4.1379,20.551,42.715,-0.15440000000000964,267.21900000000045,21.50649999999997,169.502,40.66550972112663,33.706029392617104,1,1,3.7710727832211948,4.4616935703412945
2024-09-02,26.6,8.8,5.3,0.9,7.3,13.5,28952,26160,0,2465,327,183.4,56.13238581420941,61.518245030629274,0.9035333126100922,0.0,0.08513798224709011,0.011294166407626153,70.8602,859.1159,57.66,0.1019,12.853,33.94,-0.31859999999998934,303.54400000000044,0.8635999999999707,103.701,62.016595683245505,2.5037067305946605,1,1,4.4616935703412945,4.569455844240683
2024-09-09,27.1,9.0,6.1,1.0,9.7,12.9,37106,32370,60,3888,788,186.1,55.68639992451642,60.0,0.8723421456867977,0.0016169455897809039,0.10477807421780257,0.02123588541245587,70.619,846.1831,56.79,0.0,10.332,31.843,-0.2412000000000063,244.60400000000047,2.0077999999999707,94.918,74.67199964701729,5.120164215267142,1,1,4.569455844240683,4.457397395797503
2024-09-12,27.2,9.1,5.6,0.9,9.3,11.8,28667,25890,44,1210,1523,188.0,54.81205640373659,61.518245030629274,0.9030975303474257,0.0015348123343100321,0.04220733919352588,0.053125436026231335,70.5391,841.9254,56.51,13.1994,25.098,34.892,-0.220799999999997,243.78100000000046,22.505599999999973,107.22900000000001,32.2601502030807,50.69286118877568,1,1,4.457397395797503,4.3960772391129534
2024-09-19,27.5,8.8,4.4,1.6,11.0,10.3,24892,21750,208,1208,1726,188.60000000000002,53.478331612261144,53.22724770256895,0.8737396055115896,0.008355762664202787,0.048527698549793115,0.06933676133852891,70.5012,839.9103,56.37,1.8068,73.944,33.412,-0.037900000000007594,232.55100000000047,37.69569999999998,209.228,11.207172021776259,41.69840711370518,1,1,4.3960772391129534,4.062732363205394
2024-09-23,26.1,7.2,4.2,0.6,10.0,7.6,11553,10815,137,49,552,188.0,50.49613430593732,67.36099723846793,0.9360394668513069,0.01185736541457504,0.004240955513242167,0.04777566210836074,74.004,1038.618,69.71,0.0,204.251,33.215,3.54610000000001,233.22000000000045,209.57309999999998,2559.68,5.060233567680547,19.08736678616621,1,1,4.062732363205394,4.4428872189023485
2024-09-26,26.1,8.4,5.3,0.8,9.8,16.5,27725,27080,103,64,478,187.20000000000002,58.10096533669311,63.21549857443776,0.9767005698622232,0.0037149246194907305,0.002308302676188415,0.017240135612782224,74.2269,1052.1149,70.61,0.0,62.742,32.515,3.7257000000000033,230.36300000000045,172.0177,2686.435,16.505834457657432,14.74510580724746,1,1,4.4428872189023485,4.325413029667313
2024-09-30,25.5,7.6,5.3,1.2,7.9,12.6,21154,19029,1282,290,553,186.1,55.45556574492241,57.37274636659912,0.8995036634365399,0.06060033089104231,0.013708343181281021,0.026140392342235877,74.2501,1053.5256,70.71,0.0,23.286,34.342,0.24609999999999843,228.81900000000047,0.0,401.36100000000005,43.37995552993494,0.0,1,1,4.325413029667313,3.963976609996606
